saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,uri,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length
176.213.15.65,1091556784,192.168.0.123,2063640768,3053,54,udp,1,5683,43828,12,,,,,,0,1,2025-10-30T22:45:21.756+0100,1761860721,756516,/ndm/dis,3,False,1,2,,0,4.00 Bad Request,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,45129,240,udp,1,5683,51750,12,,,,,,0,1,2025-10-30T22:45:21.802+0100,1761860721,802052,/ndm/dis,3,False,1,2,,0,4.00 Bad Request,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,59539,54,udp,1,5683,58324,16,0x1,,,,,0,1,2025-10-30T22:45:35.876+0100,1761860735,876919,/ndm/ci,3,False,1,2,,0,4.00 Bad Request,32112,,3
176.213.15.65,1091556784,192.168.0.123,2063640768,4909,54,udp,1,5683,51719,16,0x1,,,,,0,1,2025-10-30T22:45:35.880+0100,1761860735,880625,/ndm/ci,3,False,1,2,,0,4.00 Bad Request,32112,,3
176.111.214.75,1272344496,192.168.0.123,2063640768,45958,240,udp,1,5683,41900,16,0x1,,,,,0,1,2025-10-30T22:45:35.925+0100,1761860735,925393,/ndm/ci,3,False,1,2,,0,4.00 Bad Request,32112,,3
188.235.11.73,1225518012,192.168.0.123,2063640768,62712,54,udp,1,5683,48505,12,,,,,,0,1,2025-10-30T22:45:50.000+0100,1761860750,412,/mirror,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.213.15.65,1091556784,192.168.0.123,2063640768,6553,54,udp,1,5683,48353,12,,,,,,0,1,2025-10-30T22:45:50.003+0100,1761860750,3486,/mirror,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,49298,240,udp,1,5683,32920,12,,,,,,0,1,2025-10-30T22:45:50.047+0100,1761860750,47470,/mirror,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.213.15.65,1091556784,192.168.0.123,2063640768,7033,54,udp,1,5683,36469,12,,,,,,0,1,2025-10-30T22:46:04.117+0100,1761860764,117478,/uhp,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,62956,54,udp,1,5683,40499,12,,,,,,0,1,2025-10-30T22:46:04.117+0100,1761860764,117611,/uhp,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,50126,240,udp,1,5683,42884,12,,,,,,0,1,2025-10-30T22:46:04.162+0100,1761860764,162173,/uhp,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,65361,54,udp,1,5683,59938,12,,,,,,0,1,2025-10-30T22:46:18.224+0100,1761860778,224735,/ndm/logout,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.213.15.65,1091556784,192.168.0.123,2063640768,9444,54,udp,1,5683,38832,12,,,,,,0,1,2025-10-30T22:46:18.226+0100,1761860778,226370,/ndm/logout,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,51252,240,udp,1,5683,55487,12,,,,,,0,1,2025-10-30T22:46:18.273+0100,1761860778,273334,/ndm/logout,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,2595,54,udp,1,5683,50025,12,,,,,,0,1,2025-10-30T22:46:32.359+0100,1761860792,359874,/ndm/login,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.213.15.65,1091556784,192.168.0.123,2063640768,12334,54,udp,1,5683,42205,12,,,,,,0,1,2025-10-30T22:46:32.364+0100,1761860792,364873,/ndm/login,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
176.111.214.75,1272344496,192.168.0.123,2063640768,53730,240,udp,1,5683,35656,12,,,,,,0,1,2025-10-30T22:46:32.407+0100,1761860792,407875,/ndm/login,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
188.235.11.73,1225518012,192.168.0.123,2063640768,5090,54,udp,1,5683,34601,144,"{""cid"":""ee6a8340-3679-11e6-8115-d72dd7f84094"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",,,,,0,1,2025-10-30T22:46:46.477+0100,1761860806,477272,/info,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130
176.111.214.75,1272344496,192.168.0.123,2063640768,55327,240,udp,1,5683,58025,142,"{""cid"":""9aebaaca-b4fd-11e6-8115-4bd45672dbeb"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",,,,,0,1,2025-10-30T22:46:46.542+0100,1761860806,542435,/info,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",128
176.213.15.65,1091556784,192.168.0.123,2063640768,12994,54,udp,1,5683,59550,144,"{""cid"":""159d9270-c57e-11e6-8115-abbe962763be"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",,,,,0,1,2025-10-30T22:46:46.679+0100,1761860806,679568,/info,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",130
183.249.75.51,860617143,192.168.0.123,2063640768,59593,42,udp,1,5683,49146,12,,,,,,0,1,2025-10-30T22:47:01.184+0100,1761860821,184030,/qlink/ack,3,False,1,3,,0,EMPTY,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,10562,42,udp,1,5683,60128,12,,,,,,0,1,2025-10-30T22:47:01.219+0100,1761860821,219579,/qlink/ack,3,False,1,3,,0,EMPTY,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,5588,39,udp,1,5683,34460,12,,,,,,0,1,2025-10-30T22:47:01.637+0100,1761860821,637753,/qlink/ack,3,False,1,3,,0,EMPTY,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,6471,39,udp,1,5683,57611,233,"{""gatewayMac"":""589153B8C338"",""firmwareVersion"":""CIOT;GM232"",""type"":0,""gatewayManufacturer"":""CIOT"",""softwareVersion"":""V1A0.A04.01;1.0;2.6.1-230712"",""gatewaySn"":""CIOT24B8C338"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""SCH""}",,,,,0,1,2025-10-30T22:47:15.366+0100,1761860835,366927,/qlink/queryGwExt,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",219
183.234.79.187,3142576823,192.168.0.123,2063640768,10668,42,udp,1,5683,37684,233,"{""gatewayMac"":""589153DFAE28"",""firmwareVersion"":""CIOT;GM232"",""type"":0,""gatewayManufacturer"":""CIOT"",""softwareVersion"":""V1A0.A04.01;1.0;2.6.1-230712"",""gatewaySn"":""CIOT24DFAE28"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""GUD""}",,,,,0,1,2025-10-30T22:47:15.437+0100,1761860835,437284,/qlink/queryGwExt,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",219
183.249.75.51,860617143,192.168.0.123,2063640768,60825,42,udp,1,5683,48223,235,"{""gatewayMac"":""345594B04E90"",""firmwareVersion"":""Star-Net;H60G"",""type"":0,""gatewayManufacturer"":""Star-Net"",""softwareVersion"":""V1.3.1;1.0;2.6.1-230712"",""gatewaySn"":""STAR02B04E90"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""ZHJ""}",,,,,0,1,2025-10-30T22:47:15.513+0100,1761860835,513753,/qlink/queryGwExt,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",221
183.234.79.187,3142576823,192.168.0.123,2063640768,11219,42,udp,1,5683,34335,12,,,,,,0,1,2025-10-30T22:47:29.043+0100,1761860849,43616,/qlink/wlantest,3,False,1,3,,0,EMPTY,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,60858,42,udp,1,5683,33904,12,,,,,,0,1,2025-10-30T22:47:29.107+0100,1761860849,107007,/qlink/wlantest,3,False,1,3,,0,EMPTY,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,7090,39,udp,1,5683,52351,12,,,,,,0,1,2025-10-30T22:47:29.154+0100,1761860849,154303,/qlink/wlantest,3,False,1,3,,0,EMPTY,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,12376,42,udp,1,5683,37558,12,,,,,,0,1,2025-10-30T22:47:43.119+0100,1761860863,119640,/gw,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,61240,42,udp,1,5683,36595,12,,,,,,0,1,2025-10-30T22:47:43.151+0100,1761860863,151579,/gw,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,7171,39,udp,1,5683,42415,12,,,,,,0,1,2025-10-30T22:47:43.190+0100,1761860863,190560,/gw,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,13766,42,udp,1,5683,50149,12,,,,,,0,1,2025-10-30T22:47:57.382+0100,1761860877,382677,/gw/query,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,7283,39,udp,1,5683,38112,12,,,,,,0,1,2025-10-30T22:47:57.382+0100,1761860877,382963,/gw/query,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,61445,42,udp,1,5683,44953,12,,,,,,0,1,2025-10-30T22:47:57.383+0100,1761860877,383050,/gw/query,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,14533,42,udp,1,5683,49097,52,"090_589153DFAE28{""apmsOnlineStatus"":0}",,,,,0,1,2025-10-30T22:48:11.489+0100,1761860891,489057,/gw/query/DiagnotorConnection,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",38
183.221.168.114,1923669431,192.168.0.123,2063640768,8509,39,udp,1,5683,43276,52,"090_589153B8C338{""apmsOnlineStatus"":0}",,,,,0,1,2025-10-30T22:48:11.529+0100,1761860891,529548,/gw/query/DiagnotorConnection,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",38
183.249.75.51,860617143,192.168.0.123,2063640768,62105,42,udp,1,5683,48999,52,"090_345594B04E90{""apmsOnlineStatus"":0}",,,,,0,1,2025-10-30T22:48:11.872+0100,1761860891,872393,/gw/query/DiagnotorConnection,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",38
183.249.75.51,860617143,192.168.0.123,2063640768,62780,42,udp,1,5683,49490,30,"{""APDevices"":[]}",,,,,0,1,2025-10-30T22:48:25.655+0100,1761860905,655068,/gw/query/apdevices,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
183.234.79.187,3142576823,192.168.0.123,2063640768,15826,42,udp,1,5683,42523,30,"{""APDevices"":[]}",,,,,0,1,2025-10-30T22:48:25.655+0100,1761860905,655962,/gw/query/apdevices,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
183.221.168.114,1923669431,192.168.0.123,2063640768,8997,39,udp,1,5683,38652,30,"{""APDevices"":[]}",,,,,0,1,2025-10-30T22:48:25.657+0100,1761860905,657406,/gw/query/apdevices,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",16
183.234.79.187,3142576823,192.168.0.123,2063640768,16629,42,udp,1,5683,43121,26,"""respCode"":1",,,,,0,1,2025-10-30T22:48:39.606+0100,1761860919,606259,/gw/query/config,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
183.249.75.51,860617143,192.168.0.123,2063640768,63608,42,udp,1,5683,50439,26,"""respCode"":1",,,,,0,1,2025-10-30T22:48:39.635+0100,1761860919,635920,/gw/query/config,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
183.221.168.114,1923669431,192.168.0.123,2063640768,9790,39,udp,1,5683,36178,26,"""respCode"":1",,,,,0,1,2025-10-30T22:48:39.667+0100,1761860919,667395,/gw/query/config,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",12
183.234.79.187,3142576823,192.168.0.123,2063640768,16899,42,udp,1,5683,39741,12,,,,,,0,1,2025-10-30T22:48:53.720+0100,1761860933,720487,/basic,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,63889,42,udp,1,5683,39467,12,,,,,,0,1,2025-10-30T22:48:53.773+0100,1761860933,773846,/basic,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,10425,39,udp,1,5683,43213,12,,,,,,0,1,2025-10-30T22:48:53.788+0100,1761860933,788718,/basic,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,17758,42,udp,1,5683,44636,94,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",,,,,0,1,2025-10-30T22:49:07.838+0100,1761860947,838538,/basic/regist,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",80
183.249.75.51,860617143,192.168.0.123,2063640768,64149,42,udp,1,5683,48383,94,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",,,,,0,1,2025-10-30T22:49:07.885+0100,1761860947,885167,/basic/regist,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",80
183.221.168.114,1923669431,192.168.0.123,2063640768,10718,39,udp,1,5683,43239,94,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",,,,,0,1,2025-10-30T22:49:07.896+0100,1761860947,896599,/basic/regist,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",80
183.234.79.187,3142576823,192.168.0.123,2063640768,18264,42,udp,1,5683,41276,68,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",,,,,0,1,2025-10-30T22:49:21.965+0100,1761860961,965830,/basic/show,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",54
183.249.75.51,860617143,192.168.0.123,2063640768,64811,42,udp,1,5683,47539,68,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",,,,,0,1,2025-10-30T22:49:22.011+0100,1761860962,11858,/basic/show,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",54
183.221.168.114,1923669431,192.168.0.123,2063640768,11425,39,udp,1,5683,54164,68,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",,,,,0,1,2025-10-30T22:49:22.042+0100,1761860962,42690,/basic/show,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",54
183.234.79.187,3142576823,192.168.0.123,2063640768,18992,42,udp,1,5683,33192,12,,,,,,0,1,2025-10-30T22:49:36.060+0100,1761860976,60495,/device/command,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.249.75.51,860617143,192.168.0.123,2063640768,65102,42,udp,1,5683,38569,12,,,,,,0,1,2025-10-30T22:49:36.122+0100,1761860976,122646,/device/command,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.221.168.114,1923669431,192.168.0.123,2063640768,12243,39,udp,1,5683,56642,12,,,,,,0,1,2025-10-30T22:49:36.157+0100,1761860976,157092,/device/command,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0
183.234.79.187,3142576823,192.168.0.123,2063640768,19939,42,udp,1,5683,48050,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:49:50.244+0100,1761860990,244587,/device/command/control,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
183.249.75.51,860617143,192.168.0.123,2063640768,955,42,udp,1,5683,45804,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:49:50.245+0100,1761860990,245834,/device/command/control,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
183.221.168.114,1923669431,192.168.0.123,2063640768,12659,39,udp,1,5683,42128,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:49:50.249+0100,1761860990,249496,/device/command/control,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
183.249.75.51,860617143,192.168.0.123,2063640768,2000,42,udp,1,5683,46066,16,[],,,,,0,1,2025-10-30T22:50:04.342+0100,1761861004,342471,/device/command/data,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",2
183.234.79.187,3142576823,192.168.0.123,2063640768,20460,42,udp,1,5683,48032,16,[],,,,,0,1,2025-10-30T22:50:04.344+0100,1761861004,344177,/device/command/data,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",2
183.221.168.114,1923669431,192.168.0.123,2063640768,12872,39,udp,1,5683,49356,16,[],,,,,0,1,2025-10-30T22:50:04.378+0100,1761861004,378859,/device/command/data,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",2
183.234.79.187,3142576823,192.168.0.123,2063640768,21204,42,udp,1,5683,54120,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:50:18.399+0100,1761861018,399424,/device/inform/requestSync,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
183.249.75.51,860617143,192.168.0.123,2063640768,2279,42,udp,1,5683,46106,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:50:18.426+0100,1761861018,426664,/device/inform/requestSync,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
183.221.168.114,1923669431,192.168.0.123,2063640768,13612,39,udp,1,5683,48814,28,"{""respCode"":1}",,,,,0,1,2025-10-30T22:50:18.518+0100,1761861018,518074,/device/inform/requestSync,3,False,1,2,,0,2.05 Content,32112,"{""CONTENT_FORMAT"": ""TEXT""}",14
171.103.56.87,1463314347,192.168.0.123,2063640768,36130,47,udp,1,5683,36132,22,Not Found,,,,,0,1,2025-10-30T22:50:41.243+0100,1761861041,243479,/device/command/Control,3,False,1,2,,0,4.04 Not Found,32112,,9
171.103.56.87,1463314347,192.168.0.123,2063640768,36192,47,udp,1,5683,45095,22,Not Found,,,,,0,1,2025-10-30T22:50:49.743+0100,1761861049,743329,/device/command/Data,3,False,1,2,,0,4.04 Not Found,32112,,9
171.103.56.87,1463314347,192.168.0.123,2063640768,36219,47,udp,1,5683,46311,22,Not Found,,,,,0,1,2025-10-30T22:51:00.905+0100,1761861060,905310,/device/command/Unbind,3,False,1,2,,0,4.04 Not Found,32112,,9
171.103.56.87,1463314347,192.168.0.123,2063640768,37140,47,udp,1,5683,58823,22,Not Found,,,,,0,1,2025-10-30T22:51:14.897+0100,1761861074,897800,/device/command/flinkcmd,3,False,1,2,,0,4.04 Not Found,32112,,9
